,highly_variable,means,dispersions,dispersions_norm
Vamp3,False,3.8854963865157996,5.795685575077548,-1.181751
Dnajc11,False,3.1404985433194654,5.884153017185135,-0.653694
Thap3,False,4.730274938120198,6.0577409111703435,0.20061184
Phf13,False,1.9155583475575266,6.007073826941606,-0.039990943
Klhl21,False,1.794463163128281,5.827277049242062,-0.7607783
Zbtb48,False,2.673845146964959,5.945568547377161,-0.35248548
Nol9,False,2.585751053506944,6.138021183302129,0.5099528
Plekhg5,False,1.3163144562603897,5.491242969964023,-1.8367698
Tnfrsf25,True,2.697457723875196,6.386217799301314,1.8086501
Espn,True,1.8293543976050906,6.440341956389716,1.6969378
Acot7,True,4.3401646422861955,6.150180020229449,0.6173048
Icmt,True,2.254528454402731,6.227117272957301,0.9138037
Rpl22,False,6.968807742006517,6.095445973515308,-0.5761903
Kcnab2,False,4.4472813825644035,5.916287332356013,-0.4443495
A430005L14Rik,False,3.666873412811916,5.899532451113871,-0.5094302
Dffb,False,2.011041983913056,5.898747132419797,-0.47426185
Cep104,False,2.295202426008494,5.853935602771079,-0.77773815
Lrrc47,False,2.1581514642991095,5.976385834288845,-0.222701
Smim1,False,1.0525687212636825,6.003186872012723,0.0069085355
Trp73,False,0.7524524572319709,5.899688620483224,0.16941682
Wrap73,False,3.4036943645597977,5.916039280064856,-0.43981448
Tprgl,False,5.0173507655839,5.94211022056741,-0.54809904
Prdm16,False,1.789041391793453,6.127970848430234,0.44467315
Fam213b,False,1.754185938933621,6.020614315745353,0.014291528
Tnfrsf14,True,1.3691953810893867,6.6141949088842615,2.2073493
Pank4,False,2.2512446377327926,6.017365206137934,-0.036951456
Pex10,False,1.6439732375338885,5.9978044195787525,-0.077151075
Rer1,False,5.535853959670952,5.853871162448828,-0.8459285
Morn1,False,1.4630747438433225,6.047685987209667,0.16716447
Ski,False,3.3769969821168373,5.932823357963161,-0.36902946
Faap20,False,4.1688601176128595,5.957505010984992,-0.3022296
Prkcz,True,3.692039278354769,6.1262768005506825,0.6150792
Cfap74,True,1.6314719697011908,6.1957598921836095,0.7164327
Gnb1,False,4.4121683481857765,6.002588370150467,-0.052623417
Nadk,False,4.15061718938621,5.946176524702518,-0.36380225
Slc35e2,False,1.8547293045911317,5.852722884008587,-0.6587685
Cdk11b,True,4.489541188336221,6.134940516120947,0.5481317
Mib2,False,2.767107569972881,6.048934921035196,0.1544682
B930041F14Rik,True,0.9903868231969315,6.191539247458671,1.2306379
Ssu72,False,5.303463716521242,6.039796751788021,-0.17373219
Atad3a,False,2.166421547932409,6.011412931589149,-0.063931674
Atad3aos,False,1.2721214391073095,5.669692284030285,-1.1941152
Vwa1,False,2.9477168559394267,6.125786696349133,0.53138274
Mrpl20,False,4.8400554947750924,5.869707953138337,-1.0169051
Ccnl2,False,4.769028299875962,6.053075659080798,0.17040424
Aurkaip1,False,5.173748122865337,5.914236801314984,-0.72857994
Mxra8,False,0.6579745059439045,5.672651091632995,-0.6561323
Dvl1,True,2.149187519505309,6.29084906631075,1.2026844
Cptp,False,2.5340563026184877,6.12135355714948,0.43440247
Cpsf3l,True,4.061464438894733,6.228579555231602,1.1711154
Pusl1,False,1.2394767037144188,5.713427247705759,-1.0366112
Acap3,False,2.1906343493726226,5.9974560501443515,-0.12719482
Ube2j2,False,4.1614808707656,5.943632024647314,-0.3776321
Fam132a,True,2.780680668456666,6.448848743114184,2.1158195
B3galt6,False,2.6972140703604643,6.020566294049204,0.015336099
Sdf4,True,6.46811545140236,6.639047905285009,0.70357114
Tnfrsf4,True,6.225294782380871,6.973323867372071,3.1020813
Tnfrsf18,True,6.007581380162014,6.537178108391941,1.4849844
9430015G10Rik,False,1.0590121510138937,5.985063478069428,-0.058359765
Isg15,True,5.994135958395528,7.045917969499402,3.3712385
AW011738,False,3.173856888597222,6.0351179103476085,0.06238668
Plekhn1,False,1.3071774465946235,5.8133200458144225,-0.6768643
Klhl17,False,1.4720723475893602,6.076809879833015,0.2720492
Noc2l,False,2.864683438101333,5.99785665875964,-0.096041836
Samd11,False,1.6805060059845824,5.938612616916367,-0.3144451
Cdk6,True,4.6030757496385615,6.162178968751332,0.67176884
Gm17590,True,1.5681246549910242,6.19923927395363,0.7129577
Fam133b,True,4.5449196561569085,6.162324804627001,0.67243075
1700109H08Rik,False,0.9781250773841944,5.868532707957198,0.056128345
Rbm48,False,3.5416857865013425,5.998876354651191,-0.09045813
2510017J16Rik,False,1.1742348536136311,5.859088055006983,-0.5120387
Pex1,True,2.1233764504318606,6.3090051797504865,1.2849817
Gatad1,False,2.555388308127911,6.014319337747081,-0.05075764
Ankib1,True,3.4044680052613616,6.178367097609306,0.6665245
Krit1,True,4.9504650965094985,6.244424503613643,1.4093916
Lrrd1,False,0.7056645910184268,5.769253748196878,-0.3048677
Mterf1a,False,2.5427923384354565,6.142885688077846,0.5320024
Akap9,False,4.234769132443356,6.036582598572446,0.101678625
Cyp51,False,2.7938846632064336,5.9061464267209765,-0.5458287
Mterf1b,False,1.3334758127495656,6.136767259212563,0.48797542
Cldn12,False,1.195663109629848,5.971518826609848,-0.10713851
Gtpbp10,False,2.109899998591812,5.848705440564944,-0.8014452
Gm26825,False,1.2169559504302698,5.856796970538817,-0.52028966
Sri,False,6.049902312549602,5.884322761012129,-0.93560636
Dbf4,True,3.3222085855922643,6.303742659824872,1.1952823
Slc25a40,True,2.8345005611596856,6.165350809490689,0.7254224
Rundc3b,False,2.3866404339799376,6.021852449667456,-0.016611872
Abcb1a,False,3.2849893226070455,5.960842216793125,-0.25086296
Abcb1b,False,2.5245171425596196,5.985769189693858,-0.18016852
Abcb4,False,0.6871968212130841,5.728794993076744,-0.45198298
Crot,False,4.1421196630594865,6.058804412164906,0.24835312
Tmem243,False,3.2938723802907024,5.8624744537673665,-0.66571826
Dmtf1,False,3.259236491975181,5.886037221068639,-0.56634486
Gm8953,True,2.1107689788959707,6.225406613562716,0.90604967
Phtf2,False,1.6528172228480373,5.9216016887055325,-0.3826402
Tmem60,False,3.73916347445812,6.002207903101988,-0.059260357
Rsbn1l,True,5.015556951678586,6.154089395254469,0.8244701
A630072M18Rik,False,2.6803208657815576,6.077429440012772,0.2942177
Ptpn12,True,2.6916441708371384,6.215328126865436,0.9705329
Gsap,False,3.25199423070491,5.823285766845786,-0.8309923
Ccdc146,False,1.4262604242104044,5.831313064926045,-0.61206555
Fgl2,True,3.28893302155067,6.181445985703396,0.6795094
Fam185a,False,2.369184488887292,5.952324056142458,-0.33176717
Armc10,False,3.4863046265316977,5.924512416510054,-0.40407994
Pmpcb,False,3.773261793146056,5.973280915305193,-0.2164844
Dnajc2,False,4.369139691627401,6.048435133429948,0.15547806
Psmc2,False,4.674360480661978,5.9573717572261335,-0.2578646
Orc5,False,2.495676159404928,5.925275394099488,-0.4543722
5031425E22Rik,False,4.1170789569412936,6.111901549750644,0.53694683
4930580E04Rik,True,1.3508611499579701,6.172259291372936,0.6157939
Kmt2e,False,5.390038036932138,6.031359530491236,-0.20423616
Srpk2,False,4.367240198379215,6.081727253405174,0.30659318
Pus7,False,0.8331771323652051,5.998313813371548,0.52803564
Rint1,True,2.695106345082352,6.209180328529805,0.9403814
Tomm7,False,5.881251246865464,5.9027820297252855,-0.86716497
2700038G22Rik,False,1.8977778892207275,6.093241797411898,0.30544785
Fam126a,False,2.2827239248214695,6.010110543553677,-0.06983508
Klhl7,False,1.7044367376274243,5.91144701574059,-0.4233493
Nupl2,False,1.73603380022052,5.699128452851061,-1.2745132
Kcnh2,True,0.5009959864898524,5.999496701715402,1.767588
Abcb8,False,1.7525284015381664,5.906206667985805,-0.44435734
Cdk5,False,3.421183601454005,5.7797999221749,-1.0143892
Slc4a2,False,2.6549521418712225,5.9500114766472345,-0.33069542
Fastk,False,3.6083193532024036,5.900682008056763,-0.5045821
Tmub1,False,3.715961685369632,5.923728829685116,-0.48581
Agap3,True,2.0644805360171183,6.348613535961808,1.3292077
Abcf2,False,3.484914997226132,5.935766402669614,-0.35661748
Chpf2,False,3.2702549076743264,6.031077386615577,0.04534621
Nub1,False,4.185076449297163,6.036928134858247,0.12945114
Crygn,False,0.49991544431248025,5.3248539771518075,-0.2531134
Rheb,False,4.506956785767218,5.873662044951875,-0.63782847
Prkag2,False,2.4226789232063375,6.0614156332610944,0.16271843
Galnt11,False,3.2863208946514284,6.105813246991273,0.36053655
Kmt2c,False,3.463438066816481,5.946021280389473,-0.31336865
1700096K18Rik,False,2.6082371412073644,6.013358869965162,-0.055111203
Xrcc2,False,0.8386659604844348,5.699174406699108,-0.55968875
Actr3b,False,1.1677162554692433,5.853386645552729,-0.5325713
Paxip1,False,2.2347201778140477,5.78782549739324,-1.0773991
Insig1,False,2.860034559999045,6.022057335698645,0.022648817
Rbm33,False,2.7726527640339613,5.854891115218662,-0.79720706
Nom1,False,3.4637233701226364,6.031289991509339,0.046242848
Ube3c,False,3.1806079854201457,5.87733546783389,-0.60304356
Dnajb6,False,5.386247235856108,5.955409577691856,-0.47882602
Tyms,False,3.7227207353969667,5.936251943648841,-0.41774434
Hadha,False,4.08471926760801,5.909998519449257,-0.560437
Hadhb,False,4.600685188246134,5.9903700241915185,-0.10808329
Ept1,False,2.90076521968476,5.876042867555364,-0.69346964
Drc1,True,0.9652365095202194,6.206305506882306,1.2843307
Otof,False,0.2644559938415476,5.2347794026288135,-0.52290624
Slc35f6,False,2.6447901732196297,6.058095004952957,0.19939323
Cenpa,True,4.475983121839752,6.649010323354637,2.8815284
Mapre3,False,1.6365380283174193,5.761727170378251,-1.0235612
Tmem214,False,3.1256965196078643,5.911296106527014,-0.5205724
Agbl5,False,1.7573788694949444,5.751987572712908,-1.0626063
Ost4,False,5.7365823730720145,5.833560501390221,-0.91935974
Emilin1,False,0.2644559938415476,5.2347794026288135,-0.52290624
Khk,False,2.5001748422238617,5.857682305668763,-0.76075524
Preb,False,3.6159314055475056,5.9608689325579105,-0.2507503
Slc5a6,True,1.5419374685985134,6.197950184752455,0.70831525
Atraid,False,4.619781548613997,5.865619817636667,-0.6743327
Cad,True,2.2235529250953507,6.194134635470295,0.7643014
Mpv17,False,3.0384501698720436,5.865487955795719,-0.74523556
Gtf3c2,False,3.8650787947550334,5.977442630592489,-0.19386463
Eif2b4,False,3.4773555150632127,6.056919044883092,0.15433058
Snx17,False,4.541855493408483,6.078585843147328,0.2923341
Zfp513,False,3.0405621272962424,5.897968074491013,-0.58593893
Ppm1g,False,4.755057043145826,5.888961764488853,-0.8922363
Nrbp1,False,4.257144413653206,6.007149600185601,-0.03191969
Krtcap3,False,3.108340422526419,5.854897435746164,-0.79717606
Ift172,False,0.633199800370691,5.630936903124477,-0.8078125
Zfp512,False,3.3320843997678207,6.027362820746246,0.029680433
Gpn1,False,3.085967420030123,5.90762598615817,-0.5385723
Supt7l,False,2.405567739584082,5.995262739186119,-0.13713656
Slc4a1ap,False,3.558747323338573,6.07324049943423,0.22316454
Gm43660,False,0.8331228729416018,5.998323709820362,0.52807164
AI839979,False,0.464815897765564,5.210775104043159,-0.59480435
Mrpl33,False,5.499992002535712,5.972657155759919,-0.41646904
Rbks,False,2.416366775359477,5.939348706739084,-0.39058128
Bre,False,4.1435969175112035,5.873610002081387,-0.75821596
Fosl2,False,3.0496881993396427,6.099137657188221,0.40068424
Ppp1cb,False,4.256134759066021,5.966468954112075,-0.21657182
Gm15614,False,2.031621460333679,6.050068348077819,0.1323698
Yes1,True,1.025015774148426,6.022548713804245,0.61615807
Pisd,False,3.199383672480365,5.958484024190217,-0.26080838
Prr14l,True,2.719352700595718,6.219850252375342,0.9927113
Depdc5,False,2.286533278068835,6.042789436305784,0.0782904
Ywhah,False,5.458357860618885,6.009371533976684,-0.28373167
Ctbp1,False,3.85789114143548,5.980530437392434,-0.17708178
Maea,False,3.9386355058462463,6.09255046252112,0.43176976
Uvssa,True,3.3714639016635024,6.18177147440038,0.6808821
Fam53a,False,4.216364460353973,5.900804585151614,-0.51462674
Slbp,False,4.956822891453233,6.092043829647699,0.4227239
Tmem129,False,2.1345420911794726,6.016504045332301,-0.04085489
Tacc3,False,2.529448720748237,6.056785040927972,0.14172907
Letm1,False,4.282218707448676,5.960268571402799,-0.24471577
Whsc1,True,3.576655968100681,6.279073824375498,1.0912441
Nelfa,False,3.460551460049223,6.00331309255757,-0.07174668
Gm1673,False,0.2644559938415476,5.2347794026288135,-0.52290624
Haus3,False,3.670718587042555,6.040325266677626,0.084348135
Mxd4,False,4.494788605194066,5.944653654980408,-0.3155929
Zfyve28,False,2.8161636663305516,6.124171332932728,0.52346027
Rnf4,False,4.318989672491654,6.057081620507592,0.19472504
Fam193a,False,3.404074408521501,6.134292279500712,0.48064378
Tnip2,False,2.2844355845783597,5.989197446344567,-0.16462907
Sh3bp2,False,1.7451230147533967,6.1205982716524465,0.41511723
Add1,False,3.8030205554597103,5.9084350298033055,-0.5689349
Mfsd10,False,4.191240424146343,6.111137275661945,0.53279287
Nop14,False,3.356886851714402,5.9733338169865275,-0.198181
Grk4,False,1.0918055442278847,5.92345514657571,-0.28023162
Htt,True,3.0013711208874767,6.136041291528194,0.5816757
Rgs12,False,1.5799016715835537,5.896781842920818,-0.4821405
Hgfac,False,1.1420710665445022,6.098393011205272,0.34977713
Lrpap1,False,3.91057454362295,6.020308451781373,0.03911979
Trmt44,False,1.280756391604208,5.8311772734937035,-0.6125546
Acox3,False,2.3511160585503577,5.96265001673623,-0.28496212
Ablim2,False,2.044157056147267,6.015272855257867,-0.007121855
Afap1,False,1.5914404242829532,6.138211733373607,0.48572785
Grpel1,False,4.426603337253473,5.7612681646567045,-1.1479918
Tada2b,False,1.4810825155122747,5.934147843577032,-0.2417237
Tbc1d14,False,3.4726082720896843,5.9538342672042806,-0.28041822
D5Ertd579e,False,3.7238292220474825,5.821810914760237,-1.0397545
Bloc1s4,False,3.6886578790264504,6.111820992775461,0.536509
Mrfap1,False,5.414265170270767,5.896007074461027,-0.6935901
Man2b2,False,3.31186705528552,5.966834910758261,-0.22558942
Wfs1,False,1.1715760164372124,6.023117710250785,0.078686036
Jakmip1,False,4.172464841462291,6.066451107846847,0.28991446
Crmp1,True,2.988501695803125,6.377165263134408,1.7642525
Stx18,False,3.206266654716858,6.006309725860017,-0.0591087
Nsg1,False,0.2540669809045231,5.189283765436011,-0.6591756
Zbtb49,False,1.8091489935573408,5.864411179221651,-0.6119113
Lyar,False,3.7362117707180498,5.997241710660686,-0.086252615
Tmem128,False,4.599831512596463,6.0485169955608065,0.15584964
Slc2a9,False,1.8866159439398396,6.017080665576458,0.00012547664
Wdr1,False,5.3906187258285545,6.014276526725641,-0.26599815
Rab28,False,3.845877006519253,5.898411859581879,-0.62341285
Bod1l,False,3.914759094597635,6.03510897014666,0.1195636
Cpeb2,False,2.239592065578637,5.85103136161985,-0.7909024
Cc2d2a,False,1.2322433496480287,6.087992801905235,0.3123226
Fbxl5,False,3.5418112154492074,5.886625939298008,-0.563862
Gm42555,True,1.0328127608921962,6.0760792694041195,0.8108048
Cd38,False,4.077934922263098,6.017537845521447,0.024060985
Gm7879,False,2.3044534317549745,5.9879707203425845,-0.17018951
Tapt1,True,2.1144843932935857,6.192583089507858,0.7572686
Qdpr,False,3.547703728441528,5.917177267382422,-0.43501514
Lap3,False,2.3304952161075114,5.806202027625958,-0.99410284
Med28,False,5.430447067786781,5.922107735871597,-0.59922564
Ncapg,False,2.1570664057493336,5.816668905025496,-0.946659
Lcorl,False,1.9359774075638054,5.792984752442055,-0.8982527
Pacrgl,False,2.5039069664918094,5.992230660004233,-0.15088025
Dhx15,False,3.992398667069104,5.9508826323649915,-0.3382236
Sepsecs,False,2.1514320014384536,6.106978302657399,0.36924294
Pi4k2b,False,1.9363918182904127,5.747769972662405,-1.0795143
Zcchc4,False,2.805906605726021,6.125513490626687,0.5300428
Anapc4,False,3.203025381156169,5.8925448212730265,-0.5388998
Smim20,False,4.61126960953858,5.906584755169638,-0.48839015
Rbpj,False,3.809836227161402,5.9803228556416705,-0.17821002
Tbc1d19,False,0.835703490776986,5.624712402840248,-0.8304459
Stim2,False,2.9591984524681,5.850256991644535,-0.81993484
Arap2,False,4.801794948193877,6.031515377973855,0.030801019
0610040J01Rik,False,0.464815897765564,5.210775104043159,-0.59480435
Rell1,False,2.101989060812213,5.7721256406238455,-1.1485628
Pgm1,False,3.2507607095686315,6.113441051612262,0.39270598
Tbc1d1,False,3.51871840982504,6.118651234618558,0.41467938
1700027F09Rik,False,0.7619138370642203,5.973683598400349,0.4384758
Klf3,True,4.0707374932397515,6.505284963972366,2.6750653
Tlr1,False,1.4201506624891196,5.872928548005272,-0.46219453
Tlr6,False,1.4291243323195622,6.019312288975556,0.06498146
Tmem156,False,1.556994117341884,5.87107173809927,-0.4688815
Klhl5,False,1.4202150138893375,5.887746940551804,-0.40882862
Wdr19,False,0.9584101108635926,5.967027243583417,0.4142721
Rfc1,False,3.4486419779494675,5.966181960098506,-0.22834317
Klb,False,9.999999999995e-13,,
Rpl9,False,7.949514895330427,6.377932304011358,-0.68027866
Lias,False,3.338970853322046,5.84460066297328,-0.74109906
Ugdh,False,3.6495956172465736,6.029809472307829,0.03999892
Smim14,False,4.861846665228273,5.914226048595038,-0.7286496
Ube2k,False,4.6072593490302385,6.077095225305877,0.28556812
Gm42726,False,3.8411334672824227,6.008581930714622,-0.024616225
Pds5a,True,3.675759355551575,6.1581032277983505,0.7880623
N4bp2,False,1.6337770228947568,5.796759903843535,-0.8831185
Rhoh,False,5.8087896135394645,6.119932869617909,-0.06203512
Rbm47,False,2.2545082273954122,6.098178204693781,0.32935423
Apbb2,False,0.7636954744994634,5.9646147792924635,0.40549994
Limch1,False,0.6884842905448967,5.338671390355255,-1.8705422
Gm42670,False,1.615884706991133,6.105460462887695,0.35443127
Tmem33,False,4.154663407717837,6.029146396227361,0.08715581
Slc30a9,False,3.2644979331402646,5.9536721944768605,-0.28110176
Bend4,False,1.7083004915260949,5.854868307833521,-0.6501677
Gm26756,False,0.6141428551012189,5.587333497183727,-0.9663623
Atp8a1,False,2.9350230431721,6.003248478603576,-0.069598004
Guf1,False,2.3489491364276467,5.823247701020281,-0.91683894
Gnpda2,False,3.9969202516976217,5.902900681386994,-0.59901524
Gabrb1,False,0.7522746607382501,5.85354885646246,0.0016443789
Commd8,False,4.185984230828508,5.798454311042261,-1.1667024
Nfxl1,False,1.6332818723915299,5.834010608722999,-0.73378414
Cnga1,False,0.21736479357352287,5.014191483696853,-1.183615
Nipal1,False,2.3339218813052938,5.873034779649835,-0.6911662
Txk,True,4.175793138143494,6.156082173261337,0.77707744
Tec,False,1.584257517505167,5.849471186121541,-0.6718042
Slain2,False,3.2934432206266946,6.02611232177995,0.02440659
Fryl,False,4.462000390642433,5.918666782695229,-0.43354902
Ociad1,False,5.2383803440858525,5.951609195578311,-0.486593
Ociad2,False,3.1538852095739784,5.8852615504772485,-0.5696162
Dcun1d4,False,2.733963534174428,5.900963571269022,-0.5712477
Sgcb,False,2.1599208715432683,5.937236256200348,-0.40015653
Usp46,True,1.842883229841638,6.157291246540466,0.56221575
Rasl11b,False,1.9395089222601631,6.09324042670132,0.30544236
Scfd2,False,2.5781749759672103,6.076749591068165,0.23222353
Fip1l1,False,4.713115392989024,5.971097608783741,-0.19556205
Chic2,False,4.437853258250653,6.095424291192495,0.36876494
Srd5a3,False,3.74032273784011,5.9724692782176225,-0.2208958
Tmem165,False,2.7519588160286514,5.995043111127524,-0.10984069
Clock,False,3.19639555493994,5.9552691610358925,-0.2743667
Exoc1,False,3.1808990337285805,5.871349722798128,-0.6282878
Cep135,False,2.9176192395468328,5.907342959765067,-0.5399604
Aasdh,False,1.894761279057545,5.948996450119156,-0.27281734
Ppat,False,3.039931296385093,6.0358439033704085,0.09026414
Paics,False,3.9993995565894545,5.943828901992122,-0.37656206
Srp72,False,4.6258189131595095,6.056352846315131,0.19141708
Hopx,False,3.8137842764897814,6.014582913008703,0.008000328
Hopxos,False,1.7671627901852325,5.977771215148489,-0.1574622
Spink2,True,0.4514165028581293,5.868539203993828,1.3753419
Rest,False,3.7636166219743585,5.930338842175349,-0.44988325
Noa1,False,2.9486393089342826,5.897421133620847,-0.5886213
Polr2b,False,3.5413176441316883,6.091166839707934,0.29876694
Igfbp7,False,0.40566986665584087,5.098896599573131,-0.92990476
Cenpc1,False,3.2157058780705423,6.039715718428289,0.08177743
Stap1,False,3.8393276921784003,6.015043022877832,0.010501118
Uba6,False,2.7645010091626343,6.09059386000671,0.35878175
Gm43057,True,1.9468832108302474,6.2978174716573285,1.1255714
Ythdc1,False,3.985151685869485,5.932392602494682,-0.43872064
Utp3,False,4.262530246695814,5.906696314566144,-0.48788378
Rufy3,True,1.0454862135813052,6.6170358428801155,2.7778196
Grsf1,False,2.19908787043107,5.7964740371594745,-1.0381974
Mob1b,False,2.872162754147189,5.81428663831916,-0.9963491
Dck,False,3.4512475800042655,5.979131923410984,-0.17372812
Cox18,False,3.116037322403652,5.728965236889748,-1.4148023
Ankrd17,True,4.358685633871086,6.135572818351226,0.5510017
Afp,False,0.9735144380738586,5.6024949423860955,-0.9112326
5830473C10Rik,False,1.0265063366272829,5.702810034021399,-0.546469
Rassf6,False,1.6257137072212073,6.048128070159371,0.124591425
Cxcl2,True,3.0991196857413263,8.2675940982165,11.035738
Mthfd2l,False,2.2208993621525774,5.86402089729582,-0.73202395
Areg,True,3.7664923103013868,6.858020055757331,4.592252
Rchy1,False,4.916796905397253,5.931471493994242,-0.616985
Cdkl2,False,0.8751668179687174,5.663919969998825,-0.68788016
G3bp2,False,5.231153397647175,6.109988428767127,0.5389155
Uso1,False,3.597120952500585,6.030232760681855,0.041784093
Ppef2,False,1.0140119164506047,5.901835692914988,0.17722395
Naaa,False,2.787023031013483,6.065478623220225,0.2356057
Sdad1,False,2.4486358893728677,5.780419783600654,-1.1109675
Cxcl10,True,3.543550730508432,7.032700104260597,4.269581
Nup54,False,2.9904099920609837,5.864834115873954,-0.74844223
Scarb2,False,3.007395584546347,5.949861889028763,-0.33142906
Sept11,False,4.2067748091629715,5.994117498049668,-0.09107326
Ccni,False,4.670248744484994,6.000040892300659,-0.06418659
2010109A12Rik,False,1.98724585336497,6.059181547008675,0.16890371
Ccng2,False,3.70966984791904,6.014688874601381,0.008576252
Cnot6l,False,4.5625667310586975,6.126810247977612,0.51122785
Mrpl1,False,2.8096816349179212,5.9586284274708055,-0.28843415
Anxa3,False,0.89313052225803,5.853684657745551,0.0021381767
Bmp2k,True,2.5796666141945086,6.170525332396754,0.65728617
Paqr3,False,1.038057181140429,5.709537107300314,-0.5220081
Antxr2,False,2.7887271090111954,5.9372636169802435,-0.39321646
A930011G23Rik,False,1.372482364742075,5.921432274665296,-0.28751665
Hnrnpd,False,3.9353653946102107,6.094270200679589,0.44111687
Hnrnpdl,False,5.316065417970118,6.087354820234853,-0.0017905154
Enoph1,False,2.6547331354852863,5.936752030467267,-0.39572552
Sec31a,False,4.046453027987137,6.079512481834475,0.36090568
5430416N02Rik,False,2.444381710601142,6.1367325357636435,0.50411165
Lin54,False,2.886842822834724,6.12553979553094,0.5301718
Cops4,False,4.267004450284534,5.871584414561372,-0.647259
Plac8,True,5.581183448809988,7.79614723927501,6.176186
Coq2,False,2.1044917924617477,6.043793554345666,0.08284182
Hpse,False,1.0426971706660464,5.731674621064801,-0.44151214
Helq,False,2.621145580715429,6.062806758024911,0.16902405
Mrps18c,False,4.597362471726979,5.867006370027525,-0.668039
Fam175a,False,2.7617728159185937,5.935235129417918,-0.40316507
Agpat9,False,1.5598240106189185,5.667549236198483,-1.2018329
Ptpn13,False,3.3066797689516103,5.967682355790026,-0.22201543
Aff1,False,2.7634329448606403,5.912548787551451,-0.51442873
Klhl8,True,0.8732943973151867,6.105453748356967,0.91761565
Hsd17b11,False,1.557282863589286,6.050238694359967,0.17635761
Nudt9,False,4.065047993609446,5.909318097398876,-0.56413525
Spp1,True,1.405333410062474,7.553637456186278,5.590591
BC005561,False,1.191681653471975,5.720864079715161,-1.0098287
D930016D06Rik,False,1.2172981640332083,5.797562166694611,-0.7336136
Zfp951,False,1.4014824173666467,5.8377087365725835,-0.58903265
Abcg3,False,1.6979543169144966,5.930703279680695,-0.34615284
Gbp8,False,3.4795450013537534,5.997375754233225,-0.09678675
Gbp9,False,3.906743270235652,6.020531693613582,0.040333156
Gbp4,False,4.519877308633714,6.022696719770301,0.038649708
Gbp10,False,1.336826619956141,6.110551185295323,0.39356273
Gbp6-1,False,3.4654782267966175,5.962216152179894,-0.24506854
Lrrc8b,True,0.8723527559927885,6.069311371461077,0.78619546
Lrrc8c,False,4.12397780045874,6.0252751418681,0.06611476
Lrrc8d,False,2.4145538120312517,5.989475571384879,-0.16336839
Zfp326,False,3.0549531211293712,5.968186087037119,-0.24155922
Zfp644,True,3.499954219099659,6.17142401989306,0.63724285
Cdc7,False,2.175328481941761,5.935936080339288,-0.4060499
Tgfbr3,True,1.43727371479162,6.383229766210477,1.3755679
Btbd8,False,0.5667240955016137,5.600180316684077,-0.91964895
A830010M20Rik,False,1.1074944977442327,5.762013743419436,-0.8616352
Glmn,False,3.229987283406532,5.934711583478904,-0.36106607
Rpap2,False,3.1779934553011713,6.070847957257172,0.21307425
A930041C12Rik,True,0.7724794964655811,6.101162041817562,0.9020102
Gm26692,True,1.2393205271793455,6.291784636261372,1.046244
4930428O21Rik,False,0.5137240200427854,5.342445595647477,-0.20042266
Gfi1,False,2.1388500516491757,5.95507042622586,-0.31931856
Evi5,False,0.3217906466214662,5.461071524572481,0.15488774
Rpl5,False,6.850622960877861,6.210463242260252,-0.35278302
Fam69a,False,3.285456514401016,5.946628226974547,-0.31080893
Mtf2,False,3.6661208707401878,5.982467008426146,-0.15966277
Tmed5,False,4.972151641951367,5.975929289128449,-0.32911995
Ccdc18,False,0.8768975303072962,5.82609588059526,-0.09817956
Dr1,False,3.312841393777142,5.851487971299513,-0.7120526
Pigg,False,1.5420176599289943,5.950722195708485,-0.18203402
Atp5k,False,5.587068995691633,6.073305160887879,-0.052585725
Pcgf3,False,2.4444370587173143,6.058541985443362,0.14969288
Gak,False,3.570376463414857,5.870353993061748,-0.6324872
Tmem175,False,3.170847734246835,5.9827453996646875,-0.15848868
Dgkq,False,1.783017435533933,5.748643265314855,-1.0760133
Idua,False,1.9238999657051312,5.893002018222828,-0.49729344
Crlf2,False,5.48224865392746,6.123784580678052,0.12991783
5430403G16Rik,False,1.8251240743519732,6.030588650091369,0.05427764
4930522L14Rik,False,3.1196862174959885,5.927611817345503,-0.4405531
Gm15446,True,2.1526286883735812,6.149767136892375,0.56319433
Zfp932,False,2.464275296331907,5.844677896204593,-0.8197011
Plcxd1,False,0.7751567076220015,5.9415751953553055,0.3217239
Gtpbp6,False,3.0360596976310115,5.890263367099376,-0.6237261
Zfp605,False,1.390673481825076,5.9604598494088075,-0.14696552
Chfr,False,3.9880469923841875,5.953360761470017,-0.32475448
Golga3,False,2.365283774639666,6.01854621983716,-0.031598207
Gm43137,False,0.5604021290338306,5.470113003959838,-1.392597
Ankle2,False,2.771968251552245,5.808249174456078,-1.0259594
Pgam5,False,3.339419831355694,5.98401707406085,-0.15312552
Pxmp2,False,1.5152975046045176,6.001498092729677,0.00082668604
Pole,True,1.5882516874462507,6.552500000738209,2.1465683
Fbrsl1,False,2.282511904970053,6.015424573848749,-0.045747872
A630023P12Rik,True,2.154601821353213,6.290205035054848,1.1997652
Galnt9,False,1.281903190493176,5.808316147555279,-0.694885
Noc4l,False,3.0511737998872595,5.774783241463795,-1.1900909
Ddx51,False,1.5235906786210087,5.9759371437632005,-0.0912267
Ep400,False,4.236280920130609,5.935534210810281,-0.35698667
Pus1,False,3.1080332099534256,6.037574236999687,0.09875045
Ulk1,False,2.6396343250597307,6.126488983669033,0.53482705
