,highly_variable,means,dispersions,dispersions_norm
Bmpr2,False,1.0528153711170094,5.1492230923874835,-0.46293902
Fam117b,False,3.3986477665861456,5.2525802264477655,-0.37520945
Ica1l,False,1.3856218753115404,5.317787589585864,0.15319893
Wdr12,False,3.712435557101781,5.3540131850798485,0.2772451
Carf,False,1.9567706698051381,5.367444177413103,0.5744802
Nbeal1,False,2.77808015268576,5.2311719874739095,-0.29554546
Cyp20a1,False,2.923012550828542,5.256726932847713,-0.17901658
Abi2,False,2.779135079899857,5.287545906289009,-0.038484044
Raph1,True,3.2430099592944313,5.396639182934015,0.7198521
Cd28,False,6.585043291208633,6.088937054805089,0.6866064
Gm11579,False,1.9938245679290378,5.2943431164868215,0.06690948
2310016D23Rik,False,0.6791848031613898,5.311552923142563,0.107077934
Ctla4,True,5.292969747099462,5.745968874424585,1.0232055
Icos,True,6.622710989759187,6.14082190751728,0.7812627
Gm28083,False,9.999999999995e-13,,
Gm11587,False,9.999999999995e-13,,
9530026F06Rik,False,9.999999999995e-13,,
Gm11588,False,9.999999999995e-13,,
Gm28449,False,9.999999999995e-13,,
4930587A21Rik,False,9.999999999995e-13,,
Pard3b,False,0.45014547301035734,5.0650768511448465,0.06744796
Pard3bos1,False,9.999999999995e-13,,
Pard3bos2,False,9.999999999995e-13,,
Pard3bos3,False,9.999999999995e-13,,
Gm29084,False,9.999999999995e-13,,
Nrp2,False,0.179276693402679,5.1613691519818765,0.29505232
Gm29083,False,9.999999999995e-13,,
Gm4208,False,0.045608133051718174,4.641834427928009,-0.9329625
Ino80d,False,3.790445732005422,5.284486151933803,-0.21422312
Ino80dos,False,0.298957861874962,5.1068295812372435,0.16613813
Gm20342,False,2.335151910597268,5.324953765123847,0.25732058
Ndufs1,False,3.7110585413503614,5.242096218707915,-0.51386636
Eef1b2,False,6.747854839369822,5.509245292770967,-0.37095606
Gpr1,False,9.999999999995e-13,,
Gm11608,False,9.999999999995e-13,,
Zdbf2,False,0.28568976954834385,4.894025442371238,-0.33686313
Adam23,False,9.999999999995e-13,,
Dytn,False,9.999999999995e-13,,
Mdh1b,False,9.999999999995e-13,,
Fastkd2,False,2.1725911637698614,5.188136423190195,-0.59374076
4933402D24Rik,False,9.999999999995e-13,,
Gm13749,False,9.999999999995e-13,,
Klf7,True,3.4164732888374143,5.456319715645905,1.1735126
Gm26649,True,0.1632642045190794,5.9769698992058,2.222873
Gm13748,False,9.999999999995e-13,,
Gm28981,False,9.999999999995e-13,,
Creb1,False,4.088458450178248,5.410133680482536,0.5063318
Mettl21a,True,2.7291293222817465,5.553817489081043,1.1756972
Gm28982,False,0.06086652376337871,4.938128587684507,-0.23261735
Gm29152,False,9.999999999995e-13,,
Ccnyl1,False,0.8777759341261229,5.266277664890968,-0.040125385
Fzd5,False,0.8367933667728282,5.020615325607467,-0.8388466
Plekhm3,False,2.0432444424711753,5.354385540362736,0.44039857
Akr1cl,False,0.10478316524950662,4.863676195390559,-0.4085991
Cryge,False,9.999999999995e-13,,
Crygd,False,9.999999999995e-13,,
Crygc,False,9.999999999995e-13,,
Crygb,False,9.999999999995e-13,,
Cryga,False,9.999999999995e-13,,
Gm28845,False,9.999999999995e-13,,
D630023F18Rik,False,9.999999999995e-13,,
Idh1,False,1.5797175841664413,5.178174466359154,-0.51027954
Pikfyve,False,2.651793493609264,5.355699758514183,0.27229312
Pth2r,False,9.999999999995e-13,,
Crygf,False,9.999999999995e-13,,
Map2,False,0.5312591396737937,4.925845442781118,-1.1469717
Gm10558,False,9.999999999995e-13,,
Unc80,False,0.059592161871830585,4.9163257324843945,-0.28415236
Rpe,False,3.9963437944896163,5.175222090230616,-0.938105
Kansl1l,False,2.476934305934952,5.243421725895907,-0.23968746
Acadl,False,4.223014618305171,5.1936343772149565,-0.82489055
Myl1,False,0.053681079530368395,4.808878843897397,-0.5381226
Lancl1,False,2.888693983679038,5.2394033092068035,-0.25801116
Cps1,False,9.999999999995e-13,,
Gm15668,False,9.999999999995e-13,,
Gm15669,False,9.999999999995e-13,,
Gm15671,False,9.999999999995e-13,,
Erbb4,False,9.999999999995e-13,,
Gm28497,False,9.999999999995e-13,,
Gm29113,False,0.16271713923210537,4.9392469474154135,-0.2299739
Gm29114,False,0.9753505770394907,5.23661067660553,-0.13658158
Ikzf2,True,5.2021518821251655,6.0728589478743285,2.0913565
Spag16,False,9.999999999995e-13,,
Vwc2l,False,9.999999999995e-13,,
Bard1,False,1.9086836918535888,4.951136032121751,-1.8115028
Abca12,True,0.09431875767354723,5.393067738921483,0.8427141
Atic,False,4.025000035525918,5.209608698514953,-0.7266668
Fn1,False,0.4877756470534374,5.162327993730909,0.29731873
Apol7d,False,9.999999999995e-13,,
Gm8883,False,9.999999999995e-13,,
Gm28818,False,9.999999999995e-13,,
4933417E11Rik,False,9.999999999995e-13,,
4930556G22Rik,False,9.999999999995e-13,,
Gm4319,False,9.999999999995e-13,,
Mreg,False,9.999999999995e-13,,
D230017M19Rik,True,0.22754225943357861,5.65939340730349,1.4722232
